date,grade,confidence,color,aroma,age,quantity_kg,quantity_multiplier,market_price,rainfall_mm,rainfall_impact,season,exchange_rate,actual_price
21/07/2025,Pekoe,0.92,0,0,0.5,1392,0.992,1127.85,182.3,1,Off,311.42,833.57
22/07/2025,Dust1,0.85,0,0.5,0,498,1.06,909.81,163.7,1,Off,310.71,710.05
22/07/2025,Dust1,0.93,0.5,0.5,0,1453,0.984,959.81,145.9,1,Off,309.15,745.64
22/07/2025,Pekoe,0.92,0.5,0.5,0,3654,0.955,1147.85,174.4,1,Off,310.97,859.34
23/07/2025,Dust,0.88,0.5,0.5,1,749,1.022,982.22,178.6,1,Off,309.48,862.6
23/07/2025,BOP,0.84,0.5,0.5,0,6162,0.937,1122.66,178.7,1,Off,309.5,818.31
26/07/2025,BOP,0.84,0.5,0,0,6642,0.92,1192.66,192.4,1,Off,308.87,806.52
27/07/2025,Pekoe,0.84,0,0,0,757,1.026,1117.85,183.5,1,Off,311.03,809.17
28/07/2025,BOPF,0.88,1,0,0.5,4858,0.967,1196.27,152.8,1,Off,311.9,954.67
28/07/2025,BOPF,0.92,0.5,1,0,6331,0.912,1206.27,175.9,1,Off,310.5,916.24
31/07/2025,Fanning1,0.96,0.5,0.5,1,734,1.014,1070.64,146.1,1,Off,311.69,932.7
01/08/2025,BOPF,0.91,1,0.5,0.5,6889,0.932,1226.27,167.9,1,Peak,310.42,1005.27
03/08/2025,Dust1,0.94,1,0.5,0,4064,0.952,949.81,153.2,1,Peak,311.83,751.7
05/08/2025,Fanning1,0.92,1,1,0.5,471,1.048,1070.64,164.3,1,Peak,311.71,1023.2
05/08/2025,BOP,0.84,1,0.5,1,1750,0.983,1122.66,165.7,1,Peak,311.18,996.83
05/08/2025,BOP,0.89,0.5,0.5,0.5,3910,0.971,1172.66,162.8,1,Peak,309.1,934.56
06/08/2025,BOP,0.86,1,1,0.5,2466,0.99,1162.66,160.4,1,Peak,310.69,1056.58
07/08/2025,Fanning1,0.87,1,0.5,1,208,1.043,1070.64,152.6,1,Peak,310.03,1020.37
07/08/2025,BOPF,0.98,0.5,0.5,0,767,1.026,1196.27,159.5,1,Peak,308.7,956.1
08/08/2025,Dust,0.86,1,1,0,873,1.011,972.22,168.9,1,Peak,310.28,844.45
08/08/2025,Fanning1,0.96,0.5,1,1,6349,0.903,1060.64,164.9,1,Peak,311.85,876.16
08/08/2025,BOP,0.89,1,1,0,853,1.021,1162.66,151.6,1,Peak,308.71,1029.05
08/08/2025,Pekoe,0.85,0.5,1,1,655,1.018,1127.85,155.5,1,Peak,309.91,1055.68
09/08/2025,Pekoe,0.83,1,1,0.5,5880,0.924,1127.85,151,1,Peak,308.04,960.94
10/08/2025,Dust1,0.94,1,0.5,0,6667,0.914,969.81,164.4,1,Peak,308.71,735.04
10/08/2025,Dust,0.86,1,1,0,387,1.079,932.22,169,1,Peak,309.95,887.02
11/08/2025,BOPF,0.85,0.5,0.5,1,675,1.006,1136.27,159.4,1,Peak,311.05,994.92
11/08/2025,Fanning1,0.9,0.5,0,1,844,1.023,1080.64,156.4,1,Peak,308.69,919.87
11/08/2025,Fanning1,0.98,0.5,0.5,0,2910,0.987,1030.64,156.5,1,Peak,309.33,807.13
12/08/2025,Dust1,0.91,0.5,1,0.5,995,1.029,979.81,159,1,Peak,309.1,871.82
12/08/2025,Dust,0.87,1,1,0.5,785,1.019,972.22,163.2,1,Peak,311.43,896.92
12/08/2025,Dust1,0.97,1,0,1,4408,0.957,959.81,156.5,1,Peak,310.34,789.03
13/08/2025,Fanning1,0.88,0,1,1,4587,0.975,1080.64,156.9,1,Peak,308.6,909.74
13/08/2025,BOPF,0.87,1,0.5,0,918,1.023,1136.27,151.8,1,Peak,311.48,970.51
13/08/2025,Dust,0.96,1,0.5,1,1466,0.984,992.22,169.1,1,Peak,309.04,901.59
14/08/2025,Pekoe,0.89,1,1,1,370,1.058,1057.85,152.8,1,Peak,311.84,1065.22
14/08/2025,Dust,0.91,0.5,0.5,0,5460,0.908,982.22,160.8,1,Peak,311.39,711.92
14/08/2025,BOPF,0.94,0.5,1,0.5,2821,0.981,1216.27,162.2,1,Peak,310.3,1046.41
14/08/2025,Dust1,0.96,1,1,0,3461,0.955,979.81,164.8,1,Peak,308.89,810.7
14/08/2025,Pekoe,0.85,0.5,0,0,578,1.009,1057.85,159.2,1,Peak,308.1,804.82
15/08/2025,Fanning1,0.88,1,0.5,1,3620,0.98,1010.64,165.6,1,Peak,311.75,899.78
16/08/2025,Dust1,0.84,0,1,0,3100,0.962,909.81,152.7,1,Peak,311.08,680.6
16/08/2025,Fanning1,0.97,0.5,1,1,2001,0.995,1030.64,169.4,1,Peak,309.66,925.49
17/08/2025,Dust1,0.86,1,1,1,1860,0.987,929.81,160.1,1,Peak,311.35,884.32
18/08/2025,Pekoe,0.83,0.5,1,0.5,2974,0.981,1147.85,156,1,Peak,309,971.84
18/08/2025,Pekoe,0.9,1,0.5,1,3761,0.975,1117.85,153.1,1,Peak,308.69,1006.44
18/08/2025,Pekoe,0.85,0.5,1,1,1417,0.998,1097.85,164.8,1,Peak,310.49,987.78
18/08/2025,Dust1,0.83,0.5,0,1,7959,0.908,889.81,150.6,1,Peak,308.06,661.17
19/08/2025,BOP,0.97,1,1,0,325,1.046,1162.66,169.8,1,Peak,311.6,1054.13
19/08/2025,Fanning1,0.93,1,1,0,564,1.007,990.64,160.8,1,Peak,310.97,863.97
19/08/2025,BOPF,0.86,1,0.5,0.5,7419,0.926,1176.27,162.3,1,Peak,311.04,945.97
19/08/2025,Fanning1,0.94,0.5,0.5,0.5,423,1.037,990.64,163.2,1,Peak,311.34,849.18
19/08/2025,Dust1,0.9,1,0.5,0,1439,0.991,889.81,150.2,1,Peak,310.98,731.94
20/08/2025,BOPF,0.86,0.5,1,0,6402,0.913,1226.27,156.7,1,Peak,309.46,940.1
20/08/2025,BOPF,0.98,0.5,1,0,3711,0.963,1136.27,152.5,1,Peak,311.87,901.13
21/08/2025,Fanning1,0.85,0.5,1,1,7152,0.939,1060.64,166.4,1,Peak,311.44,916.32
21/08/2025,BOPF,0.93,0,1,1,7598,0.911,1226.27,157.3,1,Peak,310.86,984.45
22/08/2025,BOPF,0.86,0,0,0.5,4990,0.964,1156.27,158.5,1,Peak,310.89,820.99
24/08/2025,Pekoe,0.87,0,0.5,1,3287,0.975,1147.85,164.2,1,Peak,311.89,940.55
25/08/2025,BOPF,0.92,1,1,0.5,615,1.027,1136.27,157.8,1,Peak,310.9,1101.18
25/08/2025,BOPF,0.93,0.5,1,1,7574,0.924,1216.27,154.1,1,Peak,309.75,1057.68
25/08/2025,BOPF,0.83,0,0,0.5,239,1.061,1196.27,162.2,1,Peak,310.34,952.76
26/08/2025,Dust,0.86,1,0,0,3494,0.975,972.22,165.9,1,Peak,309.69,755.73
27/08/2025,Pekoe,0.94,0,0.5,0.5,314,1.031,1137.85,155.6,1,Peak,311.22,923.1
27/08/2025,Pekoe,0.86,0,0.5,0.5,6539,0.926,1137.85,161.8,1,Peak,309.53,832.24
27/08/2025,BOP,0.91,1,0.5,0.5,4850,0.974,1182.66,165.9,1,Peak,310.98,1010.44
28/08/2025,Fanning1,0.96,1,1,0,898,1.017,990.64,167,1,Peak,310.52,872.24
28/08/2025,BOP,0.94,0.5,1,0,2993,0.989,1102.66,158.2,1,Peak,309.3,907.97
29/08/2025,BOPF,0.85,0.5,0.5,0.5,3713,0.976,1176.27,165.4,1,Peak,309.41,959.19
29/08/2025,Dust,0.95,1,0.5,0,660,1.023,932.22,169.3,1,Peak,309.06,787.43
01/09/2025,Dust,0.94,0,0.5,1,7073,0.915,982.22,191.1,1,Normal,310.15,746.13
02/09/2025,BOP,0.93,0,0.5,0.5,4091,0.954,1162.66,179,1,Normal,308.41,877.67
03/09/2025,Dust,0.92,0,0.5,1,922,1.02,952.22,192.7,1,Normal,308.11,805.67
03/09/2025,BOPF,0.89,0,1,0.5,4756,0.975,1196.27,179.4,1,Normal,310.23,956.58
04/09/2025,Fanning1,0.91,0.5,0,0.5,2447,0.989,1030.64,178.7,1,Normal,311.6,795.19
05/09/2025,Pekoe,0.84,0,0,1,3197,0.966,1057.85,182.1,1,Normal,311.23,806.46
05/09/2025,Pekoe,0.98,0,1,0.5,3942,0.965,1117.85,189.4,1,Normal,308.26,879.71
08/09/2025,Pekoe,0.83,0.5,0,1,1725,0.991,1137.85,184,1,Normal,308.11,929.45
08/09/2025,BOPF,0.98,1,0.5,0,5952,0.94,1206.27,190.3,1,Normal,311.79,936.06
08/09/2025,Dust,0.96,0,1,0.5,400,1.056,992.22,188.6,1,Normal,308.64,875.96
09/09/2025,BOPF,0.95,1,0,0,6652,0.935,1216.27,190.5,1,Normal,309.55,895.72
11/09/2025,Dust,0.85,0.5,1,0.5,3377,0.956,952.22,177.8,1,Normal,311.94,785.79
11/09/2025,Fanning1,0.86,0,1,0,130,1.078,1060.64,190,1,Normal,308.05,890.98
12/09/2025,Fanning1,0.91,0,0,1,817,1.029,990.64,191,1,Normal,311.49,802.41
12/09/2025,Dust1,0.93,0,1,1,327,1.07,929.81,186.5,1,Normal,311.74,866.61
14/09/2025,BOPF,0.96,0.5,0.5,0,7697,0.942,1226.27,186.8,1,Normal,309.79,905.27
15/09/2025,Dust,0.84,0,0.5,0.5,6967,0.905,982.22,181.8,1,Normal,308.36,706.63
15/09/2025,Pekoe,0.91,0.5,0.5,1,1277,0.999,1117.85,186.3,1,Normal,309.62,967.58
15/09/2025,Dust,0.91,0.5,0.5,0.5,494,1.039,912.22,184.8,1,Normal,309.23,792.28
16/09/2025,Pekoe,0.87,1,1,0.5,297,1.071,1137.85,185.9,1,Normal,311.49,1108.83
17/09/2025,Dust,0.93,1,1,0.5,195,1.066,972.22,178.6,1,Normal,308.83,930.06
17/09/2025,BOPF,0.96,1,1,1,916,1.03,1226.27,193.4,1,Normal,308.91,1234.52
17/09/2025,Fanning1,0.86,0.5,0,0.5,2454,0.984,1070.64,178.1,1,Normal,310.95,829.85
18/09/2025,Dust1,0.88,0,1,0.5,4283,0.951,979.81,183.3,1,Normal,309.8,762.91
19/09/2025,BOP,0.85,0.5,1,0,4515,0.959,1142.66,187.8,1,Normal,309.14,894.69
20/09/2025,BOPF,0.97,0.5,0.5,1,365,1.041,1226.27,177.4,1,Normal,309.55,1110.78
20/09/2025,Dust1,0.92,0.5,1,0,521,1.023,969.81,176.3,1,Normal,309.27,829.74
23/09/2025,Dust,0.97,0.5,1,0,6195,0.903,932.22,181.8,1,Normal,310.51,699.97
23/09/2025,Dust1,0.83,1,0.5,0,182,1.036,889.81,175.5,1,Normal,309.64,763.41
23/09/2025,Dust,0.88,1,1,1,4152,0.973,912.22,178.4,1,Normal,311.43,832.97
23/09/2025,BOP,0.92,0,0,0,4261,0.977,1122.66,185.9,1,Normal,310.73,764.99
23/09/2025,Dust1,0.9,0,0.5,0.5,573,1.029,949.81,194.8,1,Normal,312,763.57
23/09/2025,Dust,0.84,0.5,0.5,0,1256,0.984,972.22,175.4,1,Normal,309.68,755.26
30/09/2025,Dust1,0.89,0.5,0.5,1,771,1.017,979.81,183.9,1,Normal,310.92,861.35
30/09/2025,Dust1,0.88,0.5,0.5,0.5,6230,0.921,909.81,184.3,1,Normal,308.87,683.07
01/10/2025,Fanning1,0.89,0,1,1,6119,0.938,1070.64,279.2,1,Normal,309.61,864.42
02/10/2025,Dust1,0.86,0.5,0.5,0.5,7508,0.937,889.81,280.6,1,Normal,310.7,678.54
02/10/2025,BOP,0.87,1,0,0.5,1308,0.997,1142.66,260.4,1,Normal,310.49,949.41
02/10/2025,Dust,0.93,1,1,0,3311,0.954,982.22,282.3,1,Normal,309.64,815.22
03/10/2025,Dust,0.93,0,0,0,965,1.026,972.22,295,1,Normal,309.52,686.66
03/10/2025,Dust,0.97,0.5,1,1,2375,1,952.22,294.4,1,Normal,308.28,859.44
03/10/2025,BOPF,0.84,0,0,1,1598,0.992,1226.27,279.7,1,Normal,309.98,955.83
03/10/2025,Dust,0.96,1,1,0,112,1.062,992.22,309.6,1,Normal,309.23,912.23
06/10/2025,Pekoe,0.98,0.5,0.5,0.5,382,1.067,1057.85,262,1,Normal,309.21,929.9
06/10/2025,Pekoe,0.93,0.5,0.5,0,2448,0.994,1127.85,279.4,1,Normal,308.77,868.32
06/10/2025,Pekoe,0.83,0.5,0.5,0,511,1.002,1097.85,282.5,1,Normal,308.26,856
06/10/2025,BOP,0.82,1,0,0,2193,0.996,1102.66,264.4,1,Normal,310.45,850.82
06/10/2025,BOP,0.85,0.5,1,0.5,451,1.049,1182.66,305.9,1,Normal,310.12,1068.66
07/10/2025,Fanning1,0.93,0.5,0.5,0,131,1.039,1010.64,309.4,1,Normal,309.05,825.27
07/10/2025,BOP,0.93,1,1,0.5,7602,0.915,1162.66,269.5,1,Normal,310.03,964.29
07/10/2025,Pekoe,0.86,1,0,0,228,1.033,1097.85,301.2,1,Normal,311.61,894.14
07/10/2025,Pekoe,0.94,0.5,1,0,6480,0.934,1057.85,281.5,1,Normal,310.28,811.51
07/10/2025,Dust1,0.88,0.5,0.5,0,481,1.065,949.81,277.9,1,Normal,309.86,802.47
07/10/2025,Dust1,0.89,0,0.5,1,884,1.024,949.81,302.3,1,Normal,311.96,800.44
08/10/2025,Pekoe,0.96,1,0,1,1801,0.987,1057.85,260.7,1,Normal,309.99,912.21
08/10/2025,Dust,0.86,0.5,0.5,0.5,322,1.048,912.22,302.7,1,Normal,308.27,787.77
09/10/2025,BOPF,0.9,0.5,1,0.5,1630,0.993,1216.27,274.5,1,Normal,310.47,1049.41
09/10/2025,Dust,0.94,0,0,0.5,3129,0.961,932.22,286.5,1,Normal,308.84,658.03
09/10/2025,Dust,0.92,0,0.5,0.5,674,1.027,952.22,303.6,1,Normal,311.13,776.51
09/10/2025,Fanning1,0.86,0,0.5,0.5,4803,0.973,1060.64,295.4,1,Normal,309.29,807.46
10/10/2025,Pekoe,0.86,0.5,0.5,0.5,4736,0.957,1137.85,305,1,Normal,308.01,901.54
13/10/2025,Dust,0.97,0.5,0.5,0,5770,0.93,952.22,288.1,1,Normal,310.93,687.34
13/10/2025,Dust,0.86,0.5,0.5,1,252,1.031,992.22,299.9,1,Normal,311.05,885.68
13/10/2025,BOPF,0.89,0.5,1,0.5,4918,0.958,1216.27,305.5,1,Normal,310.43,1012.13
14/10/2025,BOP,0.84,0,0.5,0.5,6536,0.901,1162.66,276.1,1,Normal,310.59,816.86
14/10/2025,BOP,0.92,0.5,0.5,1,528,1.015,1102.66,301.8,1,Normal,308.56,961.19
15/10/2025,BOP,0.94,0,0.5,0.5,6640,0.903,1162.66,295.7,1,Normal,310.57,814.41
15/10/2025,BOPF,0.89,1,0,0.5,7799,0.901,1216.27,301.1,1,Normal,311.37,893.19
15/10/2025,BOPF,0.97,0,1,0.5,4299,0.951,1226.27,271,1,Normal,309.16,966.05
16/10/2025,BOP,0.83,0.5,1,0,5330,0.944,1172.66,280.7,1,Normal,311.59,906.22
17/10/2025,Pekoe,0.94,1,0.5,0,2709,0.987,1097.85,286.8,1,Normal,311.59,897.54
19/10/2025,Dust1,0.92,0.5,0.5,0.5,204,1.067,979.81,282.6,1,Normal,308.82,869.09
20/10/2025,Pekoe,0.93,0,0,0.5,5941,0.945,1147.85,274.9,1,Normal,309.01,799.85
20/10/2025,BOPF,0.96,1,0,0.5,667,1.028,1196.27,270.8,1,Normal,310.24,1025.79
20/10/2025,BOPF,0.83,1,1,1,417,1.045,1196.27,302.9,1,Normal,310.91,1215.47
20/10/2025,Pekoe,0.85,0.5,0,1,243,1.075,1097.85,278.4,1,Normal,308.57,984.15
22/10/2025,BOPF,0.84,0.5,0,1,589,1.014,1206.27,309.2,1,Normal,310.78,997.24
23/10/2025,BOP,0.94,1,1,0,4018,0.962,1102.66,288.2,1,Normal,310.31,908.62
24/10/2025,Dust,0.93,0.5,1,0.5,843,1.021,1002.22,298.5,1,Normal,308.01,896.04
24/10/2025,Dust1,0.91,0.5,0.5,0,5362,0.918,979.81,301.8,1,Normal,309.89,708.37
25/10/2025,Fanning1,0.91,0.5,0.5,0.5,1822,0.995,1010.64,278.6,1,Normal,311.26,830.7
26/10/2025,Dust,0.97,1,1,1,4321,0.973,1002.22,287.1,1,Normal,310.72,923.42
28/10/2025,Pekoe,0.84,0.5,0.5,0,935,1.025,1117.85,305.9,1,Normal,308.33,888.08
28/10/2025,BOP,0.9,0.5,1,0,1337,0.99,1142.66,285.1,1,Normal,310.93,935.36
29/10/2025,Pekoe,0.95,1,0.5,0.5,3462,0.955,1137.85,279.7,1,Normal,311.58,929.27
30/10/2025,Fanning1,0.95,0.5,0,0,623,1.016,990.64,299.7,1,Normal,311.81,734.91
31/10/2025,BOPF,0.85,0.5,1,0.5,3864,0.95,1206.27,274.8,1,Normal,309.2,986.57
31/10/2025,Fanning1,0.97,0.5,0.5,0,1064,0.981,1070.64,281.4,1,Normal,309.89,829.46
31/10/2025,Dust1,0.93,0.5,0.5,0,351,1.054,959.81,298.5,1,Normal,308.37,799.92
31/10/2025,BOP,0.89,0.5,1,0.5,4131,0.956,1162.66,291.6,1,Normal,308.38,966.72
02/11/2025,BOP,0.97,0.5,0.5,0.5,240,1.043,1102.66,263.8,1,Normal,310.79,958.6
03/11/2025,BOPF,0.83,0.5,0.5,0,3157,0.965,1136.27,244.7,1,Normal,309.55,863.13
04/11/2025,Dust1,0.83,1,0.5,0,3468,0.974,889.81,238.8,1,Normal,308.41,720.54
05/11/2025,Fanning1,0.82,0.5,0.5,0.5,2075,0.993,990.64,277.3,1,Normal,309.67,809.18
05/11/2025,BOP,0.83,1,0,0.5,705,1.004,1122.66,265.1,1,Normal,308.35,921.83
05/11/2025,Fanning1,0.88,1,1,0,194,1.042,1010.64,263,1,Normal,309.2,910.53
06/11/2025,Fanning1,0.95,1,0.5,0,1621,0.998,1080.64,248.6,1,Normal,309.92,893.8
07/11/2025,BOPF,0.84,0.5,0.5,0,574,1.026,1136.27,253.9,1,Normal,309.91,904.35
07/11/2025,Pekoe,0.94,0,0.5,1,234,1.074,1147.85,238.2,1,Normal,309.58,1021.68
08/11/2025,Dust1,0.92,0,0.5,1,4618,0.969,979.81,248.7,1,Normal,310.54,783.98
08/11/2025,BOP,0.89,1,1,1,460,1.048,1162.66,254.9,1,Normal,309.12,1170.47
10/11/2025,Fanning1,0.92,0,0,0.5,7819,0.935,1070.64,247.1,1,Normal,310.42,744.73
11/11/2025,BOP,0.93,0,0.5,0,1515,0.997,1172.66,253.5,1,Normal,310.05,877.26
12/11/2025,Fanning1,0.85,0,1,0.5,6080,0.921,1070.64,275.4,1,Normal,308.75,821.03
12/11/2025,Pekoe,0.87,0.5,0.5,0,6895,0.926,1057.85,270.1,1,Normal,310.9,771.8
13/11/2025,Pekoe,0.95,1,0.5,0.5,1802,0.999,1117.85,240.3,1,Normal,310.15,969.65
13/11/2025,Dust1,0.95,0,1,1,7255,0.941,959.81,242.6,1,Normal,310.27,771.82
14/11/2025,Dust1,0.92,0.5,0.5,1,171,1.072,929.81,251.4,1,Normal,308.43,855.51
14/11/2025,Pekoe,0.93,1,0,0,1228,0.986,1077.85,234.8,1,Normal,308.92,834.46
14/11/2025,Fanning1,0.88,1,1,0,890,1.016,990.64,243.3,1,Normal,311.82,877.93
14/11/2025,Dust,0.95,1,1,0.5,623,1.028,952.22,278.9,1,Normal,308.43,883.87
15/11/2025,Fanning1,0.96,0.5,1,1,3906,0.976,1080.64,259,1,Normal,309.52,952.48
15/11/2025,Dust1,0.89,0,0.5,1,6811,0.91,909.81,274.1,1,Normal,310.81,688.52
15/11/2025,Dust1,0.85,0.5,0.5,1,6554,0.944,889.81,248.9,1,Normal,310.75,731.83
16/11/2025,Pekoe,0.95,0.5,0.5,0.5,4483,0.953,1097.85,233.2,1,Normal,309.39,872.58
16/11/2025,BOPF,0.85,0,0.5,0,4732,0.961,1226.27,243,1,Normal,308.91,866.57
18/11/2025,Fanning1,0.83,1,0,0.5,1290,0.997,1010.64,260.8,1,Normal,308.92,832.01
18/11/2025,BOP,0.92,0.5,0.5,0,647,1.007,1192.66,241.6,1,Normal,311.85,931.54
19/11/2025,Dust,0.95,1,1,0.5,889,1.016,932.22,268.6,1,Normal,308.98,868.18
24/11/2025,Fanning1,0.95,0.5,0,0.5,585,1.007,1060.64,268.3,1,Normal,311.34,832.19
24/11/2025,BOPF,0.93,0.5,1,0,486,1.044,1206.27,242.3,1,Normal,311.2,1037.78
24/11/2025,Dust1,0.96,0.5,0.5,0,4182,0.973,959.81,257.1,1,Normal,311.75,739.62
24/11/2025,BOP,0.85,0.5,0.5,0.5,3844,0.959,1102.66,236.3,1,Normal,309.26,860.44
25/11/2025,Pekoe,0.94,0.5,0.5,0,832,1.004,1077.85,251.8,1,Normal,311.61,845.46
25/11/2025,Dust,0.96,0.5,0.5,1,225,1.045,912.22,265.6,1,Normal,309.4,836.34
25/11/2025,BOP,0.92,0.5,0.5,0.5,120,1.048,1122.66,273.6,1,Normal,309.24,958.93
26/11/2025,Pekoe,0.93,1,1,1,3049,0.96,1127.85,235.1,1,Normal,309.84,1024.09
26/11/2025,Fanning1,0.91,0,0.5,0.5,7244,0.925,1010.64,232.5,1,Normal,311.73,736.59
27/11/2025,Pekoe,0.92,1,0.5,1,815,1.001,1097.85,252,1,Normal,308.05,995.93
28/11/2025,BOPF,0.89,0.5,0,1,1334,0.995,1226.27,239.7,1,Normal,308.26,1017.9
28/11/2025,Dust1,0.84,0.5,0,0.5,1762,0.992,959.81,276.2,1,Normal,311.56,742.46
29/11/2025,Fanning1,0.84,0.5,0.5,0,642,1.024,1050.64,263.2,1,Normal,309.93,843.33
29/11/2025,Pekoe,0.98,1,0.5,0.5,921,1.026,1077.85,254.9,1,Normal,309.86,948.79
29/11/2025,Dust,0.89,0.5,0.5,0.5,141,1.069,912.22,257.1,1,Normal,309.74,796.95
29/11/2025,BOP,0.87,0.5,0.5,0.5,975,1.012,1192.66,253.7,1,Normal,308.94,1002.93
01/12/2025,Fanning1,0.87,0.5,1,1,5614,0.921,990.64,201.7,1,Normal,311.74,834.82
02/12/2025,BOP,0.82,1,1,0.5,2880,0.993,1102.66,198,1,Normal,308.16,991.92
03/12/2025,Fanning1,0.83,1,1,1,187,1.043,1030.64,195.8,1,Normal,310.46,1029.99
03/12/2025,BOP,0.89,0,1,0,2016,0.981,1192.66,200.7,1,Normal,309.35,915.07
07/12/2025,Fanning1,0.87,0.5,0,0.5,2734,0.984,1050.64,204.1,1,Normal,308.59,799.45
09/12/2025,BOP,0.84,0,1,0,2577,0.992,1182.66,206.8,1,Normal,309.93,929.13
10/12/2025,Pekoe,0.91,0.5,0,1,3745,0.956,1057.85,208.4,1,Normal,308.2,842.3
10/12/2025,Dust1,0.89,0,0.5,0.5,3669,0.97,979.81,202.8,1,Normal,310.27,733.21
11/12/2025,Dust,0.89,0.5,0,1,7100,0.925,952.22,210.7,1,Normal,311.63,725.3
11/12/2025,Pekoe,0.88,0.5,0.5,0.5,553,1.006,1097.85,210.4,1,Normal,310.72,918.55
11/12/2025,Dust1,0.96,0,0.5,0,200,1.053,969.81,200.5,1,Normal,310.36,769.09
11/12/2025,Dust,0.87,0.5,0.5,1,6898,0.929,952.22,204.1,1,Normal,311.34,760.58
11/12/2025,BOP,0.95,0.5,0.5,0.5,502,1.029,1162.66,212.8,1,Normal,308.96,974.87
11/12/2025,Dust,0.91,0,0,1,2950,0.995,992.22,196.5,1,Normal,308.2,767.95
12/12/2025,Dust,0.94,0,0,0.5,871,1,972.22,208.2,1,Normal,308.32,732.6
14/12/2025,BOPF,0.97,0.5,1,0.5,631,1.022,1176.27,195.4,1,Normal,308.39,1038.48
14/12/2025,Fanning1,0.92,1,1,1,988,1.003,1050.64,205.8,1,Normal,309.35,1009.86
15/12/2025,Fanning1,0.84,0.5,1,1,3723,0.974,1060.64,205.7,1,Normal,311.78,949.36
16/12/2025,BOP,0.98,1,0.5,0,1397,0.981,1192.66,207.4,1,Normal,309.56,956.31
18/12/2025,Dust1,0.85,1,0.5,0,4999,0.967,949.81,205.2,1,Normal,309.55,750.85
18/12/2025,Dust1,0.85,0.5,1,0,1693,0.997,889.81,195.8,1,Normal,308.54,732.06
20/12/2025,Fanning1,0.84,0.5,0,0,1245,0.985,1060.64,210.3,1,Normal,311.29,783.41
